股票代號,代號,名稱,掛牌最高,掛牌最低,資金用途,掛牌日期,資金用途分類
8933,89333,愛地雅三,123.5,91.5,償還銀行借款3億，與愛地雅二同時,2014/2/14,償還銀行借款
8933,89334,愛地雅四,141.15,99.7,償還銀行借款3億,2017/1/17,償還銀行借款
8933,89335,愛地雅五,180,72,償還銀行借款4億,2018/6/8,償還銀行借款
8935,89351,邦泰一,182,103,,,
8935,89352,邦泰二,182,77.5,,,
8936,89361,國統一,105,99,,,
8936,89362,國統二,188,80,,,
8936,89363,國統三,194,101,,2011/1/16,
8936,89364,國統四,120,101.5,償還銀行借款6億,2015/1/21,償還銀行借款
8938,89381,明安一,207,100.1,,,
8938,89382,明安二,267,105,,2009/1/11,
8938,89383,明安三,145,99.6,充實營運資金10.26億,2022/7/20,充實營運資金
8941,89411,關中一,176,97,,2006/10/16,
8942,89421,森鉅一,321,107,,,
8942,89422,森鉅二,141.9,75,,,
8942,89423,森鉅三,236,107,,2010/10/18,
8942,89424,森鉅四,188,102,現金增資價格53.8，森鉅四募得12億，償還銀行借款15億，充實營運資金0.22億,2012/5/3,償還+充實
8996,89961,高力一,246,85,,,
8996,89962,高力二,151,103,,2009/12/28,
8996,89963,高力三,120.5,99.5,現金增資1.92億，4000張/48元，高力三募得1億，充實營運資金1.85億，償還銀行借款1.15億,2013/8/14,償還+充實
8996,89964,高力四,287,107,償還銀行借款11.37億,2023/12/6,償還銀行借款
9802,98021,鈺齊一KY,243,104.05,償還銀行借款3.05億，充實營運資金1.95億，與鈺齊二同時發行,2013/10/25,償還+充實
9802,98022,鈺齊二KY,251,100.8,償還銀行借款3.05億，充實營運資金1.95億，與鈺齊一同時發行,2013/10/28,償還+充實
9802,98023,鈺齊三KY,174,99.2,現金增資1.68億，鈺齊三募得7億，償還銀行借款5.46億，充實營運資金3.21億,2016/5/3,償還+充實
9802,98024,鈺齊四KY,293,102,償還銀行借款5.46億，充實營運資金3.21億,2018/10/2,償還+充實
9802,98025,鈺齊五KY,192,112,償還銀行借款7.13億，充實營運資金5.68億。現增7.5億/75元/10000張,2020/8/17,償還+充實
9802,98026,鈺齊六KY,142.7,103.95,現金增資10億，10000張/100元，鈺齊六募得10億，償還銀行借款10億，充實營運資金10億,2024/11/15,償還+充實
9906,99061,欣巴巴一,454,111.2,還銀行借款2.2億,2023/6/9,償還銀行借款
9906,99062,欣巴巴二,247,110,償還銀行借款1億,2024/5/7,償還銀行借款
9906,99063,欣巴巴三,108,91,付營建工程款「龍中段」案2.41億，支付營建工程款-「龍華段」案2.21億，支付營建工程款-「欣府城-君子樓」案7.79億，支付營建工程款-「幸福欣印象-豐收區」案0.57億，共計13億，發行CB3共13000張，詢圈,2025/2/27,借新還舊
9921,99211,巨大一,109.8,95.2,現金增資40.8億，巨大一募得40億，償還銀行借款81億,2022/6/13,償還銀行借款
9924,99242,福興二,217,138,0,,
9927,99271,泰銘一,165,95.5,,,
9927,99272,泰銘二,168,106.4,,2009/6/16,
9933,99331,中鼎一,154,86,,2007/10/8,
9933,99332,中鼎二,114.5,84.8,償還銀行借款 17億,2024/7/23,償還銀行借款
9934,99341,成霖一,156,60,,2007/12/14,
9934,99342,成霖二,172,95,償還銀行借款 13億，充實營運資金3.5億，轉投資 GlobeUnion GermanyGmbH & Co.KG 3.5億,2011/10/20,償還+充實
9935,99351,慶豐富一,117,93.6,,2010/4/23,
9935,99352,慶豐富二,116,94,,2010/4/23,
9935,99353,慶豐富三,114,92.75,現金增資1億，慶豐富三募得3.01億，償還銀行借款4.01億,2024/10/14,償還銀行借款
9938,99381,百和一,258,98,,,
9939,99392,宏全二,114.15,100,償還銀行借款51.56億，發行B2共40000張，競拍101發行，同時現增8000張，133元發行,2024/10/29,償還銀行借款
9941,99411,裕融一,102.2,100,,2012/6/20,
9941,99412,裕融二,97.8,93.3,償還銀行借款81.6億，發行CB2共80000張，詢圈101發行。,2023/11/20,借新還舊
9942,99421,茂順一,101.4,97,償還銀行借款1.8億,1900/1/0,償還銀行借款
9944,99441,新麗一,104.25,100.45,轉投資世紀風電15.49億，購買機器設備4.91億,1900/1/0,資本支出
9944,99442,新麗二,100.2,99.75,轉投資世紀風電15.49億，購買機器設備4.91億,2014/3/12,資本支出
9946,99461,三發一,112.8,107,償還銀行借款15.11億,2012/7/20,償還銀行借款
9955,99551,佳龍一,602,100,償還銀行借款23.21億，轉投資子公司世紀風電  12.91億，與世紀鋼六同時發行,1900/1/0,償還銀行借款
9955,99552,佳龍二,119,98,償還銀行借款23.21億，轉投資子公司世紀風電  12.91億，與世紀鋼五同時發行,1900/1/0,償還銀行借款
9955,99553,佳龍三,118.5,98.05,償還銀行借款18億，轉投資子公司世紀風電47.74億，與世紀鋼八同時發行,1900/1/0,償還銀行借款
9958,99581,世紀鋼一,139.1,104.35,償還銀行借款18億，轉投資子公司世紀風電47.74億，與世紀鋼七同時發行,2012/10/31,償還銀行借款
9958,99582,世紀鋼二,195,102,國內第一次無擔保交換公司債10000張，102發行，交換亞泥股票，現金增資亞東石化20億，購置機器設備2.2億，償還債務4.2億，共計26.4億。,2018/7/30,償還銀行借款
9958,99583,世紀鋼三,198,81.4,"發行國內第二次無擔保交換公司債15000張，交換遠百股票，現金增資亞東石化20億，購置機器設備2.2億，償還債務4.2億，共計26.4億。
",2018/7/31,償還銀行借款
9958,99584,世紀鋼四,196,102,償還銀行借款15.11億，發行CB4共15000張，競拍100.79發行,2020/8/11,借新還舊
9958,99585,世紀鋼五,182,104.35,償還銀行借款12億,2023/7/19,償還銀行借款
9958,99586,世紀鋼六,189,106,償還銀行借款23.21億，轉投資子公司世紀風電12.91億，共計36.12億，發行CB5共15000張，詢圈發行，CB6共15000張，競拍發行。,2023/7/31,借新還舊
9958,99587,世紀鋼七,111.8,96,償還銀行借款18億，轉投資子公司世紀風電47.74億，共計65.74億，發行CB七40000張詢圈100發行，CB8發行20000張，競拍104.82發行,2024/10/28,借新還舊
9958,99588,世紀鋼八永,115,95.2,償還銀行借款18億，轉投資子公司世紀風電47.74億，共計65.74億，發行CB七40000張詢圈100發行，CB8發行20000張，競拍104.82發行,2024/11/7,借新還舊
1402,140201,遠東新E1永,113.5,82.5,現金增資亞東石化20億，購買機器設備2.2億，償還銀行借款4.2億，共計26.4億，發行CB1共10000張，102發行，CB2共15000張，102發行,2024/8/8,借新還舊
1402,140202,遠東新E2永,104.4,95,現金增資亞東石化20億，購買機器設備2.2億，償還銀行借款4.2億，共計26.4億，發行CB1共10000張，102發行，CB2共15000張，102發行,2024/8/8,借新還舊
1715,171501,萬洲E1,123,102,,1900/1/0,
2332,233201,友訊E1,141,96.8,,2015/6/17,
2352,235201,明基E1,139.2,95.65,0,1900/1/0,
2406,240601,國碩E1,235,100,0,2012/8/3,
2406,240602,國碩E2,136.05,102.05,0,2014/5/23,
2603,260301,長榮E1,111.3,98.55,0,1900/1/0,
2886,288601,兆豐金E1,102.15,96.25,0,2011/7/11,
2886,288602,兆豐金E2,127,98,0,2015/8/25,
2887,288701,台新金E1,112.1,98.5,0,2022/4/1,
8112,811210,至上十,125.55,92,償還銀行借款30.15億，發行CB10共30000張，詢圈100.2發行,2024/5/24,借新還舊
8404,84041,百和興業一KY,123.4,105.2,償還銀行借款10.18億，發行10000張CB，競拍101.83發行，三年、有擔保,2025/10/3,借新還舊
6477,64775,安集五,98.7,94.6,償還銀行借款6億、充實營運資金0.42億,2025/10/9,償還+充實
8087,80872,麗升能源二,107,92.35,充實營運資金5億，發行第二次無擔保CB發行5000張，詢圈100元發行，三年期,2025/5/2,充實營運資金
6771,67711,平和環保一創,118,104.8,轉投資子公司平和材料科技(股)公司3.58億，發行第一次有擔保CB，3500張，三年，競拍100.5元發行,2025/5/8,轉投資
6290,629010,良維十,270,117.85,償還銀行借款5.11億，充實營運資金2.96億，共計8.08億，發行第十次無擔保CB，發行8000張，詢圈101元發行，三年期,2025/5/13,借新還舊
4916,49165,事欣科五,165,99,償還銀行借款5億，發行第五次無擔保CB，發行5000張，詢圈100元發行，五年期,2025/5/14,借新還舊
6117,61172,迎廣二,129,104.6,償還銀行借款5億，充實營運資金0.53億，發行第二次無擔保CB，發行5000張，發行三年，競拍110.73元發行,2025/5/28,借新還舊
1472,14722,三洋實業二,110.3,104,轉投資子公司5億，充實營運資金2.32億，發行第二次有擔保CB發行3000張，競拍110.71元發行，三年期，同時詢圈發行無擔保CB3，發行4000張，100元發行,2025/5/29,充實營運資金
6873,68732,泓德能源二,114,89.5,償還銀行借款11.7億，充實營運資金18.9億，共計30.6億，發行第二次無擔保CB30000張，五年期，詢圈100.5元發行,2025/5/29,借新還舊
4129,41295,聯合五,130.5,106,償還銀行借款7.07億，發行第五次無擔保CB，發行7000張，五年期，詢圈100.5發行,2025/5/29,借新還舊
3653,36534,健策四,236,108.5,行健大園三廠廠房16.3億，充實營運資金35.67億，共計51.97億，發行第四次無擔保CB，發行30000張，詢圈101元發行，同時發行CB5共計發行20000張，競拍108.37元發行,2025/6/3,充實營運資金
4555,45554,氣立四,123.5,100,償還銀行借款3.96億，充實營運資金1.17，共計5.14億，發行第四次有擔保CB，發行5000張，三年期，競拍102元發行,2025/6/9,借新還舊
3653,36535,健策五,238,115,行健大園三廠廠房16.3億，充實營運資金35.67億，共計51.97億，發行第四次無擔保CB，發行30000張，詢圈101元發行，同時發行CB5共計發行20000張，競拍108.37元發行,2025/6/13,充實營運資金
1472,14723,三洋實業三,99.45,94.25,轉投資子公司5億，充實營運資金2.32億，發行第二次有擔保CB發行3000張，競拍110.71元發行，三年期，同時詢圈發行無擔保CB3，發行4000張，100元發行,2025/6/17,充實營運資金
1466,14664,聚隆四,116.95,103,償還銀行借款4.12億，發行第四次有擔保CB，發行4000張，三年期，競拍103.11元發行,2025/6/20,借新還舊
3188,31882,鑫龍騰二,102,91,償還銀行借款8億，發行第二次無擔保CB6000張，三尼奇詢圈100元發行，同時發行第三次有擔保CB，發行2000張，三年期100元發行,2025/6/20,借新還舊
6538,65381,倉和一,101,90,償還銀行借款3.07億，發行第一次無擔保CB，發行3000張，競拍102.54元發行，五年期,2025/6/26,借新還舊
2247,22471,汎德一,118.5,101.1,充實營運資金20.33億，發行第一次無擔保CB，發行10000張詢圈101元發行，三年期，同時發行CB2無擔保，三年期競拍102.37元發行,2025/6/26,充實營運資金
2247,22472,汎德二,119.95,102,充實營運資金20.33億，發行第一次無擔保CB，發行10000張詢圈101元發行，三年期，同時發行CB2無擔保，三年期競拍102.37元發行,2025/6/30,充實營運資金
3040,30401,遠見一,157,117.45,購置物流倉儲中心62.4億，發行第一次無擔保CB5000張募資5億，同時私募37500張股票(分次辦理2025/11/29尚未辦理完成)，籌資15億，自己銀行借款40.44億。,2025/6/30,資本支出
6982,69821,大井泵浦一,119.5,98.5,償還銀行借款3億，充實營運資金2.01億，共計5.01億，發行第一次無擔保CB，發行3000張，詢圈100元發行，同時發行CB2，競拍2000張，100元發行,2025/7/23,借新還舊
3526,35267,凡甲七,119.5,105.05,充實營運資金15.15億，發行第七次無擔保CB，發行15000張，詢圈101元發行，五年期,2025/7/24,充實營運資金
6469,64693,大樹三,118.5,101.6,償還第一次無擔保私募CB2.2億本金，償還第二次CB本金5.91億，充實營運資金1.885億，共計10億元，發行第三次無擔保CB共發行10000張競拍102.2元發行，三年期。,2025/7/28,借新還舊
4442,44421,竣邦一KY,148,96,充實營運資金0.81億，償還銀行借款0.8億，興建廠房0.89億，共計2.5億，發行第一次無擔保CB，發行1500張，競拍100.37元發行，同時辦理現金增資，發行2500張，每股40元發行,2025/7/28,借新還舊
8411,84113,福貞三KY,102.3,99.3,償還銀行借款10.76億，償還第二次CB本金2.86億，共計13.62億，發行第三次有擔保CB，發行12000張，五年期，競拍100元發行,2025/8/1,借新還舊
1786,17863,科妍三,173,110,充實營運資金4億，發行第三次無擔保CB，發行4000張，詢圈100元發行,2025/8/1,充實營運資金
6982,69822,大井泵浦二,120,101.95,償還銀行借款3億，充實營運資金2.01億，共計5.01億，發行第一次無擔保CB，發行3000張，詢圈100元發行，同時發行CB2，競拍2000張，100元發行,2025/8/4,借新還舊
6843,68431,進典一,115,102,償還銀行借款1.65億，充實營運資金1.38億，共計3.03億，發行第一次無擔保CB，發行3000張，三年期，競拍101元發行,2025/8/4,借新還舊
3131,31312,弘塑二,130,110.3,償還銀行借款3.73億，充實營運資金17.36億，共計21.09億，發行第一次無擔保CB發行10000張，詢圈100.5元發行，同時發行CB2，發行10000張，競拍110.5元發行，五年期,2025/8/5,借新還舊
3167,31672,大量二,150,113,償還銀行借款2.5億，充實營運資金2.95億，共計5.45億，發行第二次無擔保CB，發行5000張，競拍109.09元發行,2025/8/6,借新還舊
2641,26418,正德八,119.5,100,充實營運資金1.56億，轉投資子公司New Lucky6.28億，充實營運資金0.036億，共計7.88億，發行第八次無擔保CB，發行7800張，五年期，競拍100.5元發行,2025/8/6,充實營運資金
7556,75561,意德士一,124.8,102,充實營運資金0.6億，興建廠房5.54億，購置土地0.53億，新建廠房設備0.8億，共計7.48億，發行第一次無擔保CB，發行1000張，三年期詢圈101元發行，同時發行第二次CB，發行2000張，競拍109.25元發行，同時辦理現金增資，發行800張，預計125元,2025/8/12,充實營運資金
7556,75562,意德士二,124.85,105.65,充實營運資金0.6億，興建廠房5.54億，購置土地0.53億，新建廠房設備0.8億，共計7.48億，發行第一次無擔保CB，發行1000張，三年期詢圈101元發行，同時發行第二次CB，發行2000張，競拍109.25元發行，同時辦理現金增資，發行800張，預計125元,2025/8/15,充實營運資金
4581,45811,光隆精密一KY,107.05,98.65,興建廠房5.08億，發行第一次無擔保CB發行5000章三年期，競拍100.5元發行,2025/8/15,資本支出
6821,68211,聯寶一,110,101.1,購置自有辦公大樓4.96億，發行第一次無擔保，發行3000張，三年期詢圈100元發行,2025/8/15,資本支出
7402,74022,邑錡二,168,121,購置辦公大樓4億，發行第二次無擔保CB，發行4000張，三年期，詢圈發行100元,2025/9/2,資本支出
3707,37075,漢磊五,167,110.2,償還銀行借款10.05億，發行第五次無擔保CB，發行10000張，五年期，詢圈100.5元發行,2025/8/20,借新還舊
6207,62075,雷科五,131,106,償還銀行借款8.32億，發行第五次無擔保CB，發行6000張，三年期，詢圈100元發行，同時發行CB6，發行2000張，競拍116.21元發行,2025/8/26,借新還舊
6207,62076,雷科六,131.8,110,償還銀行借款8.32億，發行第五次無擔保CB，發行6000張，三年期，詢圈100元發行，同時發行CB6，發行2000張，競拍116.21元發行,2025/9/5,借新還舊
4558,45581,寶緯一,105,101,償還銀行借款3.03億，發行第一次有擔保CB，發行3000張，競拍101.17元發行，三年期,2025/8/28,借新還舊
2743,27431,山富一,109.95,102,充實營運資金3.06億，發行第一次無擔保CB，發行3000張，三年期，競拍102元發行,2025/8/28,充實營運資金
6533,65331,晶心科一,113.25,99,充實營運資金，研發支出26.65億，發行第一次無擔保CB15000張，詢圈101發行，三年期，同時辦理現金增資5000張，暫定230元,2025/9/8,充實營運資金
6591,65914,動力四KY,124,103.9,轉投資泰國子公司3.08億，充實營運資金0.8億，共計3.88億，發行第四次無擔保CB，發行2500張，三年期，詢圈發行，同時辦理現金增資2300張，暫定60元,2025/8/27,充實營運資金
5439,54391,高技一,141,122,擴充廠房6.21億，購買機器設備14.23億、充實營運資金1.92億，共計22.37億，發行20000張CB，五年期，競拍111.88%發行。,2025/9/9,充實營運資金
