id,type,date,company,code,source,category,importance,content,tags,importance_num,related_companies
IND-46,產業趨勢,2025/07/02,台積電CoWoS產能與客戶追蹤,"2330,3661",美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• 確認明年台積電CoWoS產能落在90-95k，符合之前預估，年增率逾3成。
• 其中，CoWoS-L可望擴產至68k（先前預估為55k），顯示Blackwell或Rubin需求強勁。
• Blackwell晶片的測試時間將從目前的600-700秒回升到800-900秒，因為有新測試機開始投入。
• 明年CoWoS客戶訂單：
  - Nvidia：維持2026年總需求量為580k顆不變，將CoWoS-L上修至550k from 540k，CoWoS-S預估訂單下修為0，因H20晶片尚未獲美國出口許可。
  - Broadcom：上修CoWoS使用量至110k顆，因Meta的MTIAv3晶片需求提升所致。
  - AWS+世芯：上修CoWoS使用量到40k from 30k，因Trainium3放量。",#CoWoS_90-95k #CoWoS-L_68k #客戶追蹤,5,台積電(2330)、世芯(3661)、Nvidia、Broadcom、AWS
IND-47,產業趨勢,2025/07/02,ASIC供應鏈動態,3661,美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• 觀察世芯是Trainium3 XPU的獨供，營收將於明年開始貢獻。
• Marvell則將專注於XPU-attach晶片。
• T4會在本月底決定，預期還是世芯的獲勝機率高。",#Trainium3 #世芯獨供 #T4,5,世芯(3661)、Marvell、AWS
IND-48,產業趨勢,2025/07/09,GB200 NVL72出貨追蹤,"2382,3231,2317",美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• 預估GB200機櫃6月出貨量略為上升，從5月的2.25k提升至2.5k。
• 2Q總出貨達約6k。
• 廣達：6月500-600台，2Q合計為1.2-1.3k。
• 緯創：6月700-800台等效的L10 compute tray，2Q合計為1.8-1.9k trays。
• 鴻海：2Q合計為3k。",#GB200 #NVL72 #2Q出貨6k,5,廣達(2382)、緯創(3231)、鴻海(2317)
IND-49,產業趨勢,2025/07/09,AWS Trainium2良率問題收斂,"3661,6669,3017,2059,2368",美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• 觀察T2/2.5上游晶片與系統端出貨不一致，系因生產初期PCB良率問題，導致裝機階段有3-4成的額外晶片消耗。
• 認為下半年良率提升，問題收斂。
• 預估總計T2/2.5在2H24-1H26會有1.9m顆，其中25年1.1m。
• 明年開始有3nm的Trainium3：預估650k。
• 預期世芯在今下半年會再多一筆該案的NRE。
• AWS Trainium台廠供應鏈有：世芯、緯穎、奇鋐、川湖、金像電等。",#Trainium2 #PCB良率 #3nm_T3 #供應鏈,5,世芯(3661)、緯穎(6669)、奇鋐(3017)、川湖(2059)、金像電(2368)
IND-50,產業趨勢,2025/07/11,WoW堆疊技術啟動邊緣AI,"6531,2344",美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• 美系大行出具65頁產業大報告。
• Wafer-on-Wafer(WoW)堆疊技術將啟動下一世代邊緣AI。
• 可根據不同設計提升記憶體頻寬10-100倍、功耗降低80-90%。
• 封裝體積小，適合穿戴式與行動裝置，成本遠低於HBM。
• 愛普採用WoW進行Very High Bandwidth Memory（VHM）開發，與HBM2E相比，達到10倍頻寬、90%以上功耗下降。
• 未來隨著Edge AI普及（如智慧手機、AI眼鏡、AI PC），有機會轉向更多消費性電子應用。
• 華邦電CUBE技術已成熟，2層堆疊量產中，4層堆疊預計2-3季內進入商用。",#WoW #VHM #Edge_AI #CUBE #65頁報告,5,愛普(6531)、華邦電(2344)
IND-51,產業趨勢,2025/07/14,化合物半導體競爭,"3105,8086",美系券商,產業趨勢,⭐⭐⭐⭐⭐,"• 針對穩懋、宏捷科降評降目標。
• 認為行業內競爭加劇。",#化合物半導體 #競爭加劇,5,穩懋(3105)、宏捷科(8086)
IND-52,產業趨勢,2025/07/14,水冷散熱IRHX,"2382,3017,2308",美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• 上週新聞指出AWS推出In-Row Heat Exchanger (IRHX)。
• 對廣達、奇鋐、台達電是正面解讀。
• 可以把IRHX想成是大型side-car cooling CDU，裡頭有Water distribution cabinet、幫浦與風扇模組（pump & fan unit）等。
• 可減少伺服器row內風扇需求，也節省機房空間佔用，並能支援4-8櫃。
• 不過還是要檢視漏水風險及效能等。
• 這是一個水對氣解決方案，推行在全水對水之前，目的是支援高密度AI機櫃如NVIDIA GB200 NVL72。",#IRHX #水冷 #AWS,5,廣達(2382)、奇鋐(3017)、台達電(2308)
IND-53,產業趨勢,2025/07/16,CCL/PCB產業TAM上調,"2383,6274,2368",美系券商,產業趨勢,⭐⭐⭐⭐⭐,"• 出具25頁產業大報告。
• 上調CCL/PCB的TAM，25年：美金23億/53億，到27年會是80億/174億，CAGR: 88%/80%。
• 明年下半年AI伺服器就會用上M9，持續提升ASP，優於預期。
• 預期M8/M9級CCL滲透率從今年40%→明年70%。
• 高階CCL緊缺、交期拉長至20-30+週。
• 預期台光電+台燿在27年合計能拿下85%市佔率，金像電明年市佔率有6-8成。",#CCL #PCB #TAM上調 #M9,5,台光電(2383)、台燿(6274)、金像電(2368)
IND-54,產業趨勢,2025/07/17,H20庫存追蹤,2449,美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• 調研：已完成晶片庫存約70萬顆。
• 若要將Hopper運算晶片與HBM晶片封裝在一起，預計需額外使用約1萬片來自台積電或Amkor的CoWoS-S晶圓。
• 晶片測試也另一個瓶頸，京元電可額外擠出200-300k，所以推估H20總庫存可達1m。
• 不過除此之外，並未看到新的H20投片。
• 另外，RTX Pro 6000(B30)、6000D(B40)，看到今下半年有2m的量。",#H20庫存 #RTX_Pro_6000,5,京元電(2449)
IND-55,產業趨勢,2025/07/25,Google調升資本支出,"6669,2368,3037,8046,3231,2382,2376",美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• 管理層表示增加資本支出（全年855億美元）是為因應AI及Cloud運算成長需求。
• 特別是每月token生成量將從2倍提升至980兆token。
• 資本支出主要投入在伺服器購置、資料中心建設進度加快與交貨速度等。
• 相關供應鏈：緯穎、金像電(PCB)、欣興（ABF for TPU)、南電（ABF for網通晶片）。
• 其他覆蓋裡亦正面解讀的有：緯創、廣達、技嘉。",#Google #資本支出855億 #token生成,5,緯穎(6669)、金像電(2368)、欣興(3037)、南電(8046)、緯創(3231)、廣達(2382)、技嘉(2376)
IND-56,產業趨勢,2025/07/28,Intel產品路線,Intel,美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• PC：2Q營收季增3%，認為是win10 EOL+關稅提早拉貨所致。
• 展望3Q預估季減4%，低於季節性表現。
• Raptor Lake熱賣、Intel 7node產能緊張；Lunar Lake將於Q3放量。
• Panther Lake (Intel 18A)計劃年底出貨，是鞏固NB市佔率關鍵產品。
• Server：2Q季減5%，Granite Rapids目前按計劃進行量產，管理層看到有upside。
• Diamond Rapids將於2026年接替Granite Rapids，但尚未提及Clearwater Forest進度。",#Intel #Panther_Lake #Granite_Rapids,5,Intel
IND-57,產業趨勢,2025/07/29,2026年CoWoS產能分配,"2330,3661,3711",美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• 關於H20、B40，維持預估H20 100萬顆、B40 20萬顆。
• 觀察騰訊有意採購H20但B40尚未確認，不過看到AMD有上修，從CoWoS-S今年看到從50k升至60k。
• 世芯明年升至50k from 40k。
• 明年CoWoS狀況：
  - Nvidia: CoWoS-L: 510k（隱含540萬顆晶片，其中240萬是Rubin），Amkor也訂60k CoWoS-R for Vera CPU、GB10、N1X、auto chips。日月光也訂R、20k for Vera。
  - AMD: 80k for MI355 and MI400，Venice CPU用L。
  - Broadcom：14.5k，裡頭包含TPU:8.5k、Meta:5k、OpenAI:1k，還有5k用S在日月光為Google TPU。
  - Marvell:30k在R for AWS T2.5，25k在S for Maia300。
  - 聯發科：20k for Google TPU。",#CoWoS #2026產能 #Rubin,5,台積電(2330)、世芯(3661)、日月光(3711)、Amkor
IND-58,產業趨勢,2025/07/30,BBU產業成長,"3211,2308",美系券商,產業趨勢,⭐⭐⭐⭐⭐,"• AI資料中心採用BBU日益增長，將推升全球消費性鋰電池出貨量與產品組合。
• 相關BBU價值鏈上關鍵業者將因此受惠。
• 中國以外資料中心面臨電網不穩定問題，因此可靠備援電源至關重要。
• 順達在全球BBU模組市場市佔率約20-30%，與台達電合作致力鞏固市佔率。
• 預期順達2023-2025年銷售CAGR可達100%。",#BBU #鋰電池 #備援電源,5,順達(3211)、台達電(2308)
IND-59,產業趨勢,2025/07/30,化工產業供需改善,化工產業,美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• 由於中國帶起反內卷，觀察2025-2028年產能成長預估較目前預期放緩25%，為正向訊號。
• 中國以外地區產能利用率降低與永久性關廠情況已愈來愈明顯，若能持續將有助供需重新平衡。
• 同時2025年烯烴價格與利潤穩定，HDPE/LDPE、PVC與對二甲苯（PX）利潤率正逐步改善。
• 券商對該產業觀察翻多，因過度供給已達高峰，下行風險有限。",#化工 #反內卷 #供需平衡,5,化工產業
IND-60,產業趨勢,2025/07/30,CoWoP技術評估,"4958,2313,3037",美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• 台日團隊共同認為Nvidia Rubin Ultra不會採用CoWoP。
• 從日廠Ibiden調研指出Rubin Ultra的ABF載板面積遠大於Rubin，且層數更多。
• 若要將PCB的L/S從20/35微米進一步縮小到10/10微米以下，將非常困難。
• 因若要採用CoWoP技術，PCB的線寬/線距需縮小至小於10/10微米，才能與目前ABF載板水準一致。
• 目前HDI板平均L/S為40/50微米，iPhone主機板採用的SLP平均為20/35微米。
• 長遠來看，CoWoP可簡化GPU板卡製造流程，假設會採用的話，預期同SLP相同製程技術。
• 認為擁有mSAP的有臻鼎、華通、欣興，國際的有AT&S、TTM，但對ABF恐是負面解讀。",#CoWoP #SLP #mSAP,5,臻鼎(4958)、華通(2313)、欣興(3037)
IND-61,產業趨勢,2025/07/31,DDR4供給缺口,"2344,8299,3017",美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• 通路調研得出，未來三個季度內DDR4有出現10-15%供給缺口。
• 這一缺口可能於2026年下半年收斂，具體視需求轉向DDR4或DDR5而定。
• 報價：受PC OEM客戶低庫存支持而上漲，但此價格能否延續到4Q仍不確定。
• NAND控制器開始見到微幅回補，認為群聯、慧榮等廠商受益。",#DDR4缺口 #NAND控制器,5,華邦電(2344)、群聯(8299)、慧榮(3017)
IND-62,產業趨勢,2025/08/06,CSP資本支出大幅上修,2330,美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• 今年CSP大廠資本支出年增率上修至56% from 39%。
• 明年資本支出年增率上修至31% from 16%。
• 台積電CoWoS明年產能先維持93kwpm預估。",#CSP #資本支出 #CoWoS,5,台積電(2330)
IND-63,產業趨勢,2025/08/06,CSP資本支出大幅上修,2330,美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• 今年CSP大廠資本支出年增率上修至56% from 39%。
• 明年資本支出年增率上修至31% from 16%。
• 台積電CoWoS明年產能先維持93kwpm預估。",#CSP #資本支出 #CoWoS,5,台積電(2330)
IND-64,產業趨勢,2025/08/07,2025 OCP APAC Summit,"3017,6805,2308",美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• 電源升級：未來三年兩波升級，先是HVDC側艙擴大部署，再是MVDC+SST導入(2028年)，單機櫃>1MW、單伺服器>10kW。
• 全水冷(liquid to liquid)：單相液冷結合漏液偵測與電介質冷卻液，雙相液冷是下一階段演進，具備更高系統控制能力。
• 超級電容應用於AI電源管理。
• 液冷母線匯流排目標提升5倍電流容量。",#OCP #HVDC #MVDC #液冷 #電源升級,5,奇鋐(3017)、富世達(6805)、台達電(2308)
IND-65,產業趨勢,2025/08/08,PCB高階產能短缺,"2368,3044",美系券商,產業趨勢,⭐⭐⭐⭐⭐,"• AI需求若渴，短期內PCB高階產能短缺。
• 東南亞新廠初期良率提升需要時間。
• CSP廠在認證新供應商。
• Tier-1及Tier-2廠商如金像電、健鼎受益此趨勢。",#PCB短缺 #供應商認證 #東南亞,5,金像電(2368)、健鼎(3044)
IND-66,產業趨勢,2025/08/11,GB200 NVL72出貨追蹤,"2382,3231,2317",美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• 7月GB200機櫃產量降至約2千台，較6月約2.5千台下降。
• 今年累計約9千台，預期3Q底達1萬至1.1萬台。
• 廣達：7月出貨400-500台，累計約2千台。
• 緯創：7月出貨相當於500-600台運算模組，累計約2.6千台。
• 鴻海：7月出貨約1千台，累計約4-4.5千台。",#GB200 #NVL72 #出貨追蹤,5,廣達(2382)、緯創(3231)、鴻海(2317)
IND-67,產業趨勢,2025/08/14,PCB產業CCL升級趨勢,"2383,2368,6274",美系券商,產業趨勢,⭐⭐⭐⭐⭐,"• 產品層數從2024年22-24層，2026/27年增至28層，2028年增至34-42層。
• 主流CCL規格從2024/25年M7升級至2026年M8，2027/28年進一步升級至M9。
• M7-M8以上毛利率在4-5成。
• 3Q:金像電上修泰國一期月產能金額、台光電宣布新資本支出、台燿泰國一期投產。",#CCL #M8 #M9 #泰國擴廠,5,台光電(2383)、金像電(2368)、台燿(6274)
IND-68,產業趨勢,2025/08/18,GB系列出貨量上修,"2317,3231,2382",美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• 上修今年GB200/300出貨量：3Q:11.6k櫃、4Q:15.7k櫃、全年：34k（原30k）。
• 今年GB200/300機櫃比87%/13%。
• ODM偏好順序：鴻海>緯創>廣達。
• Rubin晶片10月從台積電流片出爐，ES將於4Q25出貨。
• 2026年3月完成設計定案，2Q26啟動大規模生產。",#GB200 #GB300 #Rubin #出貨量上修,5,鴻海(2317)、緯創(3231)、廣達(2382)
IND-69,產業趨勢,2025/08/18,chiplet帶動先進封裝,"2330,3711,3131",美系券商,產業趨勢,⭐⭐⭐⭐⭐,"• 預估5nm以下製程chiplet於2025-2027E達21%/30%/37%。
• 2nm會加速，支撐更持續與多元CoWoS需求。
• CoWoS產能/出貨2025-2027E以71%/63% CAGR成長。
• 產能擴張至698k/1,335k/2,033k，出貨達686k/1,202k/1,829k。
• AMD Venice採用ASE的FOCoS-Bridge技術。
• 2026年Broadcom Tomahawk轉向CoWoS-S。",#chiplet #CoWoS #先進封裝 #2nm,5,台積電(2330)、日月光(3711)、萬潤、弘塑(3131)
IND-70,產業趨勢,2025/08/25,中國手機8月市況,"2330,2454,3008",美系券商,產業趨勢,⭐⭐⭐⭐⭐,"• 本月新機多以中低階為主，SoC多採用聯發科。
• 接下來高階機種上市：Huawei Mate XTs、Vivo X300、Oppo Find X9。
• 鏡頭升至200MP。
• 供應鏈受惠台廠：台積電、聯發科、大立光。",#中國手機 #聯發科 #鏡頭升級,5,台積電(2330)、聯發科(2454)、大立光(3008)
IND-71,產業趨勢,2025/08/26,ABF產業漲價潮,"8046,3189,4958,3037",美系券商,產業趨勢,⭐⭐⭐⭐⭐,"• non-NVDA ABF報價2025Q4起每季上漲5-10%，延續到2026Q4。
• T-glass短缺將更嚴重，BT/高階ABF年底供給短缺。
• 主要受惠者：南電（50-55%曝險）。
• 次要受惠者：臻鼎（BT與ABF曝險約20%）。",#ABF #BT #T-glass #漲價,5,南電(8046)、景碩(3189)、臻鼎(4958)、欣興(3037)
IND-72,產業趨勢,2025/08/28,日本半導體設備產業,"8035,7735,6525",日系券商,產業趨勢,⭐⭐⭐⭐⭐,"• 台積電N2製程不再使用中國產SPE，可能回應美國中國EQUIP法案。
• 東京威力科創(8035)在蝕刻系統領域競爭。
• SCREEN(7735)和國際電氣(6525)將受益。
• 中國製造商在清洗系統和垂直熱處理爐技術進步構成威脅。",#半導體設備 #台積電 #日股,5,東京威力科創(8035)、SCREEN(7735)、國際電氣(6525)
IND-73,產業趨勢,2025/08/28,AI股票策略,"9983,6098,9753",日系券商,產業趨勢,⭐⭐⭐⭐⭐,"• 亞太地區和新興市場AI採用者比例從30%升至34%。
• AI重要性為中等或更高的公司從24%升至31%。
• 看到從半導體產業向基礎設施和應用型企業輪動跡象。
• 採用AI且具高定價能力的公司表現優於其他公司。",#AI應用 #產業輪動 #日股,5,迅銷(9983)、Recruit holdings(6098)、Secom(9753)
IND-74,產業趨勢,2025/10/03,OpenAI供應鏈,"2330,3711,3037,2408,2308",美系券商,產業趨勢,⭐⭐⭐⭐⭐,"OpenAI新宣布10GW專案相當於8萬台以上GB200 NVL72機櫃，或2,500億美元機櫃層級資本支出。",#OpenAI #10GW #GB200,5,台積電(2330)、日月光(3711)、欣興(3037)、南亞科(2408)、台達電(2308)
IND-75,產業趨勢,2025/10/07,PCB產業觀察-BT雙位數缺口,PCB產業、CCL產業,美系券商,產業趨勢,⭐⭐⭐⭐⭐,"• T-glass短缺對BT影響比預期嚴重。
• 預期未來會有雙位數供給缺口，且預期會有5-10%實質漲價。
• PCB/CCL有供給缺口，狀況會延續到明年2-3季。",#BT #T-glass #供給缺口,5,PCB產業、CCL產業
IND-76,產業趨勢,2025/10/21,OCP大會四大重點,AMD、Meta、Google、Nvidia,美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• AMD的Helios機櫃、800V直流電架構、Google Deschutes 2MW CDU以及ESUN網路。
• GB300運算模組已進入量產階段，採用85%液冷+15%氣冷混合設計。
• 次世代VR200正在測試，預計2026年3Q投入生產。",#OCP #Helios #800VDC #GB300 #VR200,5,AMD、Meta、Google、Nvidia
IND-77,產業趨勢,2025/10/27,Vertiv財報解讀,"2308,3017,6805",美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• 3Q營收季增2成、年增6成，BB ratio上升至1.4x。
• 公司guide 4Q營收續增，還要擴充產能。",#Vertiv #AI伺服器,5,台達電(2308)、奇鋐(3017)、富世達(6805)
IND-78,產業趨勢,2025/10/29,封測產業漲價潮,"2449,3711",美系大行,產業趨勢,⭐⭐⭐⭐⭐,"• 半導體通膨已經開始：台積電漲價、記憶體報價能力提升、矽晶圓片預期上漲，漲勢延續到封測。
• 預估先進封裝價格將上漲5-10%，這是自COVID-19晶片短缺以來首次漲價潮。",#封測 #漲價 #先進封裝,5,京元電(2449)、日月光(3711)、其他封測廠
