丁,秨絃基,程蔼基,程基,Μ絃基,Θユ秖,MA5,MA10,DIF12-26,MACD9,OSC,磕戈(じ),畉肂(じ),禦秈(じ),芥(じ),瞷纕(眎),ㄏノ瞯,磕ㄩ(眎),畉肂(眎),禦秈(眎),芥(眎),ㄩ纕(眎),ㄏノ瞯,ㄩ緇肂(眎),畉肂(眎),ㄩ(眎),临ㄩ(眎),讽≧眎计,讽≧瞯,戈ㄩが╄(眎),瞷讽≧(眎),讽≧ゑ瞯,禦秈,芥,禦芥禬(じ),戈仓璸禦芥禬(じ),禦秈(じ),芥(じ),戈ゑㄒ,禦芥禬(じ),щ獺仓璸禦芥禬(じ),禦秈(じ),芥(じ),щ獺ゑㄒ,禦芥禬(じ),犁坝仓璸禦芥禬(じ),禦秈(じ),芥(じ),犁坝ゑㄒ,禦芥禬(じ),猭仓璸禦芥禬(じ),禦秈(じ),芥(じ),猭ゑㄒ,禦芥畉,禦秈,芥
2024/9/30,22643.91,22691.23,22224.54,22224.54,4051.54,4175.22,3775.66,179.96,53.09,126.86,3166货,33.0货,155货,120货,4426,N/A,30.1窾,5107,2.43窾,3.12窾,1784,N/A,1954窾,10.8窾,37.2窾,26.4窾,168窾,27.19%,1.21窾,166窾,29.98%,1214货,1216货,-403货,17062货,1354货,1757货,N/A,-9.41货,10221货,48.6货,58.0货,N/A,-94.1货,-16002货,182货,277货,N/A,-507货,11246货,1585货,2092货,N/A,0.54%,9.15%,8.62%
2024/10/1,22329.65,22446.86,22311.33,22390.39,2861.82,4042.04,3826.24,174.54,77.38,97.16,3170货,4.67货,103货,96.3货,5056,N/A,29.9窾,-2610,2.11窾,2.11窾,2595,N/A,1967窾,12.9窾,49.1窾,36.3窾,116窾,28.15%,8041,115窾,34.64%,990货,992货,-93.1货,16969货,889货,982货,N/A,14.6货,10235货,113货,98.1货,N/A,-56.3货,-16058货,128货,184货,N/A,-135货,11111货,1129货,1264货,N/A,1.06%,9.68%,8.62%
2024/10/4,22459.1,22493.05,22193.5,22302.71,4155.73,3978.33,3905.16,163.39,94.58,68.8,3173货,2.45货,133货,129货,3617,N/A,31.6窾,1.73窾,3.47窾,5.78窾,5748,N/A,1958窾,-8.97窾,66.9窾,75.9窾,172窾,25.04%,1.48窾,170窾,30.95%,1285货,1288货,-223货,16746货,1570货,1793货,N/A,34.5货,10270货,102货,67.6货,N/A,-41.9货,-16100货,237货,279货,N/A,-231货,10880货,1909货,2140货,N/A,-1.69%,8.49%,10.18%
2024/10/7,22479.24,22719.07,22479.24,22702.56,3879.25,3859.06,3958.51,178.94,111.45,67.48,3189货,16.5货,147货,127货,5290,N/A,33.7窾,2.06窾,3.06窾,5.31窾,1848,N/A,1990窾,32.1窾,84.0窾,51.9窾,165窾,26.68%,1.13窾,164窾,32.14%,1245货,1249货,17.5货,16763货,1433货,1415货,N/A,49.9货,10320货,95.5货,45.6货,N/A,32.4货,-16067货,244货,212货,N/A,99.8货,10980货,1772货,1673货,N/A,1.58%,10.88%,9.29%
2024/10/8,22691.32,22691.32,22418.38,22611.39,3868.4,3763.35,3869.31,183.68,125.9,57.78,3204货,14.6货,136货,119货,7069,N/A,31.7窾,-1.97窾,4.18窾,3.25窾,1.03窾,N/A,1984窾,-6.00窾,72.6窾,78.6窾,221窾,32.11%,1.66窾,219窾,35.77%,1383货,1384货,-251货,16512货,1316货,1567货,N/A,31.5货,10351货,85.9货,54.4货,N/A,-87.4货,-16155货,217货,304货,N/A,-307货,10673货,1618货,1926货,N/A,2.03%,11.27%,9.24%
2024/10/9,22637.17,22885.95,22637.17,22659.08,4188.96,3790.83,3983.03,195.45,139.81,55.64,3193货,-10.8货,147货,156货,6486,N/A,29.5窾,-2.24窾,4.41窾,2.35窾,1815,N/A,1995窾,11.3窾,66.9窾,55.6窾,202窾,32.37%,1.80窾,200窾,37.35%,1563货,1566货,133货,16645货,1459货,1326货,N/A,21.6货,10373货,71.5货,49.9货,N/A,-58.8货,-16213货,177货,236货,N/A,96.0货,10769货,1708货,1612货,N/A,1.12%,11.68%,10.56%
2024/10/11,22726.19,23011.11,22726.19,22901.64,3628.51,3944.17,3993.11,216.39,155.12,61.26,3191货,-2.20货,124货,124货,4702,N/A,30.2窾,7515,1.64窾,2.66窾,2711,N/A,2002窾,6.42窾,40.3窾,33.9窾,129窾,27.87%,6728,128窾,33.38%,1210货,1212货,220货,16865货,1405货,1185货,N/A,23.9货,10397货,51.2货,27.3货,N/A,-22.5货,-16236货,156货,179货,N/A,221货,10990货,1612货,1391货,N/A,1.26%,10.63%,9.38%
2024/10/14,22947.32,23015.55,22799.14,22975.29,3224.45,3757.92,3868.12,234.81,171.06,63.75,3195货,4.38货,117货,111货,5032,N/A,31.6窾,1.39窾,1.78窾,3.42窾,2460,N/A,1988窾,-13.4窾,27.9窾,41.3窾,136窾,30.97%,9117,135窾,37.00%,1192货,1195货,-16.1货,16849货,1036货,1052货,N/A,52.7货,10450货,88.7货,35.9货,N/A,2.75货,-16233货,158货,155货,N/A,39.4货,11030货,1283货,1243货,N/A,-0.10%,9.86%,9.96%
2024/10/15,23083.7,23353.91,23082.06,23292.04,4281.57,3838.38,3848.72,271.59,191.17,80.42,3200货,4.80货,148货,141货,6305,N/A,30.3窾,-1.27窾,2.77窾,1.79窾,2946,N/A,1988窾,-2862,26.0窾,26.2窾,145窾,27.17%,7289,144窾,34.34%,1469货,1472货,334货,17183货,1656货,1321货,N/A,27.9货,10477货,74.3货,46.4货,N/A,8.70货,-16224货,178货,169货,N/A,371货,11401货,1908货,1537货,N/A,0.60%,9.24%,8.64%
2024/10/16,22990.64,23258.52,22866.73,23010.98,4273.24,3919.35,3841.35,279.9,208.91,70.99,3229货,29.2货,133货,101货,8601,N/A,30.6窾,2860,2.25窾,2.96窾,4234,N/A,1992窾,3.46窾,47.8窾,44.4窾,163窾,29.44%,9843,162窾,36.02%,1537货,1542货,-341货,16843货,1607货,1948货,N/A,-1407窾,10477货,68.2货,68.4货,N/A,-25.2货,-16250货,228货,253货,N/A,-366货,11035货,1903货,2270货,N/A,1.12%,8.78%,7.66%
2024/10/17,23114.21,23191.79,22950.7,23053.84,3815.82,3844.72,3817.78,285.28,224.19,61.09,3249货,20.0货,139货,117货,4384,N/A,30.8窾,1723,1.52窾,2.09窾,3942,N/A,1990窾,-1.95窾,60.3窾,62.2窾,157窾,33.72%,1.15窾,155窾,39.72%,1514货,1517货,-39.2货,16803货,1283货,1322货,N/A,17.4货,10495货,67.0货,49.7货,N/A,59.8货,-16190货,216货,157货,N/A,38.0货,11073货,1566货,1528货,N/A,-0.06%,9.87%,9.92%
2024/10/18,23620.57,23713.7,23378.36,23487.27,5001.81,4119.38,4031.77,322.47,243.84,78.62,3223货,-26.5货,141货,165货,6238,N/A,33.4窾,2.65窾,2.02窾,5.53窾,8543,N/A,2014窾,24.1窾,51.8窾,27.7窾,178窾,31.24%,1.29窾,176窾,36.60%,1830货,1832货,566货,17370货,2006货,1440货,N/A,-6.54货,10488货,55.1货,61.6货,N/A,96.6货,-16093货,275货,179货,N/A,656货,11729货,2337货,1680货,N/A,0.21%,9.01%,8.81%
2024/10/21,23602.98,23678.51,23480.06,23542.53,3647.59,4204,3980.96,351.46,265.37,86.09,3230货,7.27货,127货,117货,2.86窾,N/A,33.6窾,1185,1.26窾,2.88窾,1.50窾,N/A,2021窾,7.27窾,45.9窾,38.6窾,128窾,28.38%,1.01窾,127窾,33.82%,1232货,1235货,211货,17581货,1423货,1212货,N/A,21.6货,10510货,102货,80.7货,N/A,-4.89货,-16098货,162货,167货,N/A,228货,11957货,1688货,1460货,N/A,1.97%,9.69%,7.71%
2024/10/22,23428.11,23535.43,23269.86,23535.43,3840.78,4115.85,3977.11,362.84,284.86,77.98,3255货,24.5货,150货,124货,6058,N/A,34.0窾,4519,1.46窾,2.13窾,2208,N/A,2033窾,11.7窾,61.4窾,49.8窾,129窾,29.32%,9743,128窾,35.32%,1355货,1358货,78.6货,17659货,1406货,1328货,N/A,38.7货,10548货,115货,76.7货,N/A,-20.7货,-16119货,139货,160货,N/A,96.6货,12053货,1661货,1564货,N/A,0.53%,10.92%,10.39%
2024/10/23,23402.24,23486.45,23318.84,23334.76,3418.6,3944.92,3932.13,359.61,299.81,59.8,3271货,16.3货,126货,107货,1.30窾,N/A,34.6窾,6189,1.22窾,2.84窾,9999,N/A,2030窾,-3.06窾,42.6窾,45.7窾,137窾,32.19%,1.03窾,136窾,38.07%,1300货,1303货,-78.9货,17580货,1081货,1160货,N/A,-2.33货,10546货,67.2货,69.5货,N/A,-67.4货,-16186货,114货,181货,N/A,-149货,11905货,1262货,1411货,N/A,0.49%,10.10%,9.61%
2024/10/24,23446.64,23446.64,23150.77,23192.52,3764,3934.55,3889.64,343.17,308.48,34.69,3260货,-10.4货,146货,155货,4503,N/A,32.8窾,-1.84窾,2.71窾,1.95窾,1.08窾,N/A,2039窾,9.38窾,43.7窾,34.3窾,148窾,31.62%,6660,147窾,36.57%,1376货,1377货,-66.9货,17514货,1184货,1251货,N/A,2.90货,10549货,53.0货,50.1货,N/A,-83.6货,-16270货,127货,210货,N/A,-148货,11757货,1364货,1512货,N/A,0.92%,11.19%,10.26%
2024/10/25,23255.07,23388.53,23222.77,23348.45,3071.61,3548.51,3833.95,332.88,313.36,19.51,3270货,9.18货,114货,103货,5341,N/A,32.4窾,-4398,1.46窾,1.96窾,9447,N/A,2053窾,14.4窾,57.6窾,43.2窾,123窾,31.63%,6857,122窾,37.81%,1160货,1162货,179货,17693货,1054货,874货,N/A,-12.7货,10536货,65.9货,78.6货,N/A,5.83货,-16264货,110货,104货,N/A,172货,11929货,1230货,1057货,N/A,-0.06%,9.67%,9.73%
2024/10/28,23455.69,23547.12,23164.42,23198.07,3354.1,3489.82,3846.91,317.02,314.09,2.92,3257货,-12.9货,115货,127货,2436,N/A,32.0窾,-3263,2.01窾,1.84窾,1579,N/A,2055窾,1.84窾,39.0窾,37.2窾,135窾,31.38%,8070,134窾,38.53%,1292货,1293货,80.1货,17773货,1123货,1043货,N/A,-1.32货,10535货,44.2货,45.5货,N/A,-19.5货,-16284货,149货,169货,N/A,59.3货,11989货,1317货,1257货,N/A,-0.20%,9.80%,10.00%
2024/10/29,23048.45,23056.57,22711.1,22926.59,3514.76,3424.61,3770.23,271.33,305.54,-34.21,3246货,-11.0货,110货,119货,2706,N/A,31.1窾,-9445,2.46窾,1.89窾,3750,N/A,2068窾,12.4窾,48.8窾,36.4窾,131窾,26.90%,6566,130窾,35.42%,1244货,1246货,-292货,17481货,1038货,1330货,N/A,57.6货,10593货,109货,51.0货,N/A,-162货,-16445货,152货,314货,N/A,-396货,11593货,1299货,1695货,N/A,-0.47%,7.78%,8.26%
2024/10/30,22985.13,23116.33,22801.45,22820.43,3392.43,3419.38,3682.15,231.2,290.67,-59.47,3258货,12.8货,102货,86.8货,4659,N/A,30.3窾,-8057,2.14窾,2.34窾,9999,N/A,2091窾,23.1窾,48.5窾,25.5窾,138窾,32.30%,7342,137窾,38.37%,1300货,1303货,-28.3货,17453货,1285货,1313货,N/A,32.4货,10625货,65.8货,33.4货,N/A,-39.1货,-16485货,128货,167货,N/A,-34.9货,11558货,1478货,1513货,N/A,1.60%,9.67%,8.07%
2024/11/1,22438.93,22828.98,22231.94,22780.08,4262.18,3519.02,3726.78,178.42,268.22,-89.8,3258货,-1389窾,110货,106货,2.84窾,N/A,30.3窾,239,2.46窾,3.03窾,5397,N/A,2103窾,12.6窾,45.3窾,32.7窾,166窾,30.89%,6523,166窾,36.68%,1560货,1567货,-213货,17240货,1730货,1943货,N/A,59.1货,10684货,89.4货,30.3货,N/A,-68.2货,-16553货,200货,268货,N/A,-222货,11335货,2019货,2242货,N/A,-1.87%,6.94%,8.81%
2024/11/4,22839.18,23020.99,22792.77,22965.39,3175.44,3539.78,3544.15,157.45,246.07,-88.62,3268货,9.97货,111货,99.0货,3782,N/A,30.3窾,233,1.81窾,2.17窾,3326,N/A,2101窾,-1.68窾,36.4窾,38.1窾,122窾,29.20%,4686,122窾,39.37%,1249货,1251货,-17.1货,17222货,1036货,1053货,N/A,35.5货,10720货,76.2货,40.7货,N/A,-54.8货,-16608货,121货,176货,N/A,-36.4货,11299货,1233货,1269货,N/A,1.00%,8.66%,7.66%
2024/11/5,22870.11,23178.8,22849.83,23106.79,3345.43,3538.05,3513.93,149.15,226.68,-77.54,3266货,-2.67货,106货,106货,4752,N/A,32.4窾,2.12窾,1.07窾,3.26窾,753,N/A,2098窾,-3.30窾,40.5窾,43.8窾,131窾,30.65%,5929,130窾,39.11%,1307货,1310货,93.1货,17316货,1127货,1034货,N/A,55.6货,10775货,85.8货,30.2货,N/A,-53.3货,-16661货,138货,192货,N/A,95.4货,11394货,1352货,1256货,N/A,-0.77%,8.74%,9.50%
2024/11/6,23112.95,23439.39,23035.3,23217.38,4087.6,3652.62,3538.61,154.25,212.2,-57.95,3272货,6.41货,140货,132货,2972,N/A,33.1窾,6724,3.04窾,3.81窾,995,N/A,2115窾,16.9窾,40.1窾,23.3窾,169窾,32.04%,1.06窾,168窾,39.92%,1630货,1633货,-20.1货,17295货,1306货,1326货,N/A,37.4货,10813货,85.8货,48.5货,N/A,-49.4货,-16710货,182货,231货,N/A,-32.1货,11362货,1573货,1605货,N/A,1.85%,11.40%,9.55%
2024/11/7,23180.01,23518.63,23132.94,23408.82,4324.61,3839.05,3629.22,167.65,203.29,-35.64,3299货,27.1货,170货,142货,3241,N/A,34.4窾,1.25窾,1.54窾,3.18窾,3847,N/A,2108窾,-6.87窾,29.0窾,35.9窾,179窾,31.59%,9394,179窾,37.68%,1627货,1631货,54.4货,17350货,1467货,1413货,N/A,20.7货,10833货,65.2货,44.4货,N/A,51.7货,-16659货,222货,170货,N/A,127货,11489货,1755货,1628货,N/A,1.47%,10.92%,9.45%
2024/11/8,23608.11,23699.7,23509.13,23553.89,4315.46,3849.71,3684.36,193.14,201.26,-8.12,3287货,-12.4货,166货,177货,3583,N/A,32.3窾,-2.05窾,2.13窾,2.09窾,2.01窾,N/A,2112窾,3.64窾,41.2窾,37.5窾,170窾,31.35%,9132,169窾,35.59%,1535货,1537货,-1227窾,17350货,1313货,1313货,N/A,31.1货,10864货,73.7货,42.6货,N/A,7.79货,-16651货,195货,187货,N/A,38.8货,11528货,1582货,1543货,N/A,-0.28%,10.99%,11.27%
2024/11/11,23477.75,23563.8,23306.66,23529.64,3642.5,3943.12,3741.45,203.2,201.64,1.55,3289货,1.73货,141货,138货,7407,N/A,31.3窾,-1.02窾,2.55窾,2.03窾,4982,N/A,2134窾,21.7窾,61.2窾,39.5窾,138窾,29.49%,8545,137窾,36.00%,1310货,1313货,-1.73货,17348货,1234货,1236货,N/A,28.6货,10893货,74.5货,45.9货,N/A,-86.8货,-16738货,147货,234货,N/A,-60.0货,11468货,1456货,1516货,N/A,0.17%,9.76%,9.59%
2024/11/12,23276.76,23276.76,22981.77,22981.77,4510.5,4176.13,3857.09,174.7,196.26,-21.55,3265货,-23.2货,143货,164货,4421,N/A,31.2窾,-616,2.86窾,3.33窾,5218,N/A,2148窾,14.3窾,48.4窾,34.1窾,164窾,27.18%,8251,163窾,33.36%,1504货,1506货,-477货,16871货,1397货,1874货,N/A,67.7货,10961货,104货,36.6货,N/A,-205货,-16942货,164货,369货,N/A,-614货,10854货,1666货,2280货,N/A,-1.74%,8.02%,9.75%
2024/11/13,22894.91,23046.47,22860.23,22860.23,3903.49,4139.31,3895.96,138.52,184.71,-46.19,3278货,12.4货,131货,117货,7393,N/A,30.5窾,-7784,2.66窾,2.18窾,2977,N/A,2169窾,20.8窾,60.8窾,40.0窾,161窾,32.14%,6645,161窾,37.54%,1464货,1467货,-425货,16446货,1193货,1619货,N/A,59.2货,11020货,106货,46.7货,N/A,-93.8货,-17036货,160货,253货,N/A,-460货,10394货,1459货,1919货,N/A,-0.08%,9.57%,9.65%
2024/11/14,22821.04,22893.82,22619.71,22715.38,4107.46,4095.88,3967.47,94.98,166.76,-71.78,3260货,-17.3货,125货,138货,8810,N/A,31.1窾,6660,2.03窾,3.53窾,8348,N/A,2181窾,11.9窾,45.5窾,33.6窾,158窾,28.80%,7050,157窾,35.84%,1471货,1474货,-254货,16192货,1322货,1576货,N/A,57.4货,11077货,126货,68.9货,N/A,-164货,-17200货,190货,354货,N/A,-360货,10034货,1638货,1998货,N/A,-1.06%,7.59%,8.65%
2024/11/15,22767.11,22940.8,22690.77,22742.77,4168.83,4066.55,3958.13,63.23,146.06,-82.83,3261货,618窾,134货,130货,9978,N/A,31.2窾,520,2.56窾,2.81窾,1981,N/A,2177窾,-3.93窾,39.6窾,43.6窾,185窾,34.47%,8259,185窾,38.47%,1602货,1605货,51.3货,16243货,1527货,1475货,N/A,-77.1货,11000货,43.3货,120货,N/A,-61.4货,-17261货,166货,227货,N/A,-87.2货,9946货,1736货,1823货,N/A,-0.34%,8.41%,8.75%
2024/11/18,22693.96,22781.77,22503.69,22546.54,3567.69,4051.59,3997.36,22.9,121.43,-98.52,3219货,-41.2货,88.8货,127货,1.06窾,N/A,30.5窾,-6649,2.87窾,2.52窾,3130,N/A,2177窾,3917,37.0窾,36.6窾,153窾,30.53%,6464,152窾,35.51%,1266货,1268货,-107货,16136货,1238货,1345货,N/A,31.7货,11032货,161货,130货,N/A,-121货,-17383货,153货,275货,N/A,-197货,9750货,1553货,1749货,N/A,-1.69%,7.00%,8.69%
2024/11/19,22614.74,22906.69,22578.75,22848.8,3611.44,3871.78,4023.96,7.09,98.56,-91.47,3228货,8.92货,111货,97.8货,3.08窾,N/A,29.0窾,-1.49窾,4.14窾,2.87窾,2149,N/A,2172窾,-5.23窾,49.3窾,54.6窾,172窾,33.85%,6390,171窾,38.62%,1393货,1397货,107货,16243货,1392货,1286货,N/A,54.0货,11086货,208货,154货,N/A,17.3货,-17365货,177货,160货,N/A,178货,9927货,1777货,1600货,N/A,0.96%,9.09%,8.13%
2024/11/20,22872.91,22977.56,22622.47,22688.36,3864.8,3864.04,4001.68,-9.49,76.95,-86.44,3227货,-1.15货,107货,104货,2.96窾,N/A,28.9窾,-1486,1.89窾,2.18窾,4230,N/A,2171窾,-8121,47.2窾,48.0窾,168窾,34.76%,5340,167窾,38.96%,1505货,1506货,-321货,15921货,1269货,1591货,N/A,53.2货,11139货,198货,145货,N/A,-21.9货,-17387货,174货,196货,N/A,-290货,9637货,1641货,1931货,N/A,-1.09%,7.41%,8.50%
2024/11/21,22671.66,22708.57,22490.28,22555.66,3564.61,3755.47,3925.68,-35.67,54.42,-90.09,3244货,16.8货,111货,92.2货,6862,N/A,28.7窾,-1672,2.39窾,2.55窾,3316,N/A,2170窾,-1.17窾,51.9窾,53.1窾,165窾,36.72%,4736,165窾,39.03%,1390货,1393货,-264货,15658货,1150货,1414货,N/A,85.0货,11224货,214货,129货,N/A,-18.2货,-17405货,132货,150货,N/A,-197货,9440货,1497货,1693货,N/A,0.70%,8.78%,8.07%
2024/11/22,22799.53,23019.04,22799.53,22904.32,3564.42,3634.59,3850.57,-29.51,37.64,-67.14,3250货,6.38货,119货,110货,1.09窾,N/A,29.0窾,3036,2.02窾,2.47窾,1525,N/A,2168窾,-2.18窾,67.3窾,69.4窾,174窾,34.89%,5022,173窾,38.65%,1376货,1379货,80.4货,15738货,1245货,1164货,N/A,46.8货,11271货,176货,129货,N/A,34.5货,-17371货,168货,134货,N/A,162货,9602货,1588货,1427货,N/A,0.90%,9.89%,8.99%
2024/11/25,22996.05,23172.43,22948.37,22948.37,4828.41,3886.74,3969.16,-16.56,26.8,-43.36,3267货,17.1货,143货,124货,7113,N/A,28.6窾,-3751,2.38窾,2.32窾,3145,N/A,2179窾,11.0窾,59.7窾,48.6窾,189窾,29.34%,7732,188窾,31.86%,1536货,1541货,52.2货,15790货,2430货,2378货,N/A,59.8货,11331货,138货,77.9货,N/A,40.0货,-17331货,182货,142货,N/A,152货,9754货,2749货,2597货,N/A,-0.78%,7.14%,7.92%
2024/11/26,22789.6,22832.11,22645.13,22678.76,3176.66,3799.78,3835.78,-29.81,15.48,-45.29,3271货,3.70货,108货,103货,6135,N/A,28.7窾,379,1.93窾,2.17窾,1984,N/A,2168窾,-10.6窾,47.1窾,57.7窾,150窾,34.77%,5144,150窾,37.82%,1200货,1202货,-293货,15498货,957货,1250货,N/A,33.7货,11364货,97.0货,63.3货,N/A,-78.5货,-17409货,107货,185货,N/A,-337货,9417货,1161货,1499货,N/A,-0.33%,9.00%,9.33%
2024/11/27,22665.58,22743.99,22334.78,22334.78,3828.59,3792.54,3828.29,-61.52,0.08,-61.6,3248货,-23.2货,127货,148货,7148,N/A,28.5窾,-1677,2.66窾,2.78窾,2869,N/A,2178窾,10.2窾,59.0窾,48.8窾,159窾,30.31%,5350,158窾,35.28%,1350货,1351货,-411货,15087货,947货,1357货,N/A,26.2货,11391货,89.4货,63.3货,N/A,-140货,-17549货,133货,273货,N/A,-524货,8893货,1169货,1693货,N/A,-1.22%,8.15%,9.37%
2024/11/28,22380.45,22413.25,22124.31,22298.9,3336.93,3747,3751.24,-97.89,-19.52,-78.37,3202货,-46.1货,89.3货,133货,4645,N/A,27.8窾,-6600,2.92窾,2.52窾,2607,N/A,2175窾,-3.68窾,57.0窾,60.7窾,162窾,33.71%,5592,162窾,40.17%,1339货,1342货,-98.9货,14988货,1079货,1177货,N/A,36.9货,11427货,86.6货,49.7货,N/A,-81.3货,-17630货,148货,230货,N/A,-143货,8750货,1314货,1457货,N/A,-2.40%,8.39%,10.78%
2024/11/29,22202.28,22429.86,22055.38,22262.5,3154.02,3664.92,3649.76,-127.76,-41.17,-86.6,3225货,23.6货,98.5货,73.1货,4341,N/A,27.9窾,876,2.23窾,2.53窾,2104,N/A,2156窾,-18.9窾,49.5窾,68.5窾,136窾,34.27%,5296,135窾,40.08%,1263货,1266货,-265货,14723货,1109货,1374货,N/A,47.6货,11475货,87.2货,39.6货,N/A,-21.9货,-17652货,138货,160货,N/A,-239货,8511货,1335货,1574货,N/A,-0.02%,8.78%,8.80%
2024/12/2,22456.5,22802.53,22456.5,22736.93,3192.07,3337.65,3612.2,-115.36,-56,-59.35,3236货,10.7货,123货,110货,1.68窾,N/A,28.4窾,4758,1.74窾,2.28窾,669,N/A,2149窾,-6.32窾,46.5窾,52.8窾,120窾,29.31%,5512,119窾,35.06%,1118货,1120货,150货,14874货,1160货,1010货,N/A,47.3货,11522货,120货,72.6货,N/A,2.78货,-17649货,146货,143货,N/A,200货,8711货,1426货,1226货,N/A,0.55%,8.86%,8.31%
2024/12/3,22972.3,23144.78,22972.3,23027.46,4040.93,3510.51,3655.14,-75.62,-59.93,-15.7,3242货,5.52货,130货,123货,3548,N/A,28.7窾,2918,1.80窾,2.19窾,1016,N/A,2175窾,25.7窾,80.3窾,54.5窾,149窾,24.59%,4691,148窾,34.11%,1377货,1380货,286货,15160货,1588货,1302货,N/A,3.30货,11526货,108货,105货,N/A,45.0货,-17604货,244货,199货,N/A,334货,9045货,1940货,1606货,N/A,-0.36%,5.72%,6.08%
2024/12/4,23126.08,23255.33,23034.7,23255.33,3668.79,3478.55,3635.54,-31.09,-54.16,23.07,3254货,12.9货,145货,125货,6208,N/A,29.6窾,9116,1.54窾,2.57窾,1224,N/A,2199窾,24.0窾,53.9窾,29.9窾,126窾,27.44%,3408,126窾,34.52%,1264货,1269货,259货,15418货,1398货,1139货,N/A,-28.8货,11497货,82.1货,111货,N/A,42.2货,-17562货,218货,176货,N/A,272货,9317货,1698货,1426货,N/A,-0.05%,7.42%,7.48%
2024/12/5,23308.29,23387.17,23225.31,23267.94,3857.08,3582.58,3664.79,11.08,-41.11,52.2,3281货,26.5货,167货,137货,2.02窾,N/A,29.2窾,-3892,2.07窾,1.81窾,1268,N/A,2202窾,2.59窾,48.8窾,46.2窾,125窾,28.92%,4125,124窾,34.92%,1346货,1348货,46.0货,15465货,1349货,1303货,N/A,-12.2货,11485货,79.2货,91.4货,N/A,-5.40货,-17568货,171货,176货,N/A,28.5货,9346货,1599货,1571货,N/A,1.59%,9.39%,7.79%
2024/12/6,23278.68,23361.12,23137.62,23193.27,3702.8,3692.33,3678.63,38.75,-25.14,63.89,3286货,4.62货,138货,130货,8386,N/A,29.6窾,4240,1.61窾,2.24窾,2014,N/A,2202窾,1466,43.1窾,43.0窾,132窾,30.63%,4717,131窾,39.90%,1476货,1479货,20.0货,15485货,1208货,1188货,N/A,-25.8货,11459货,79.3货,105货,N/A,-17.6货,-17585货,163货,180货,N/A,-23.4货,9322货,1450货,1473货,N/A,-0.68%,8.38%,9.06%
2024/12/9,23287.79,23325.99,23172.22,23273.25,3693.79,3792.68,3565.17,63.17,-7.48,70.65,3302货,16.2货,150货,132货,5589,N/A,29.6窾,-891,2.21窾,2.22窾,983,N/A,2218窾,16.5窾,57.1窾,40.6窾,134窾,30.08%,5273,133窾,35.63%,1314货,1318货,42.1货,15527货,1298货,1256货,N/A,11.2货,11470货,80.8货,69.6货,N/A,-27.1货,-17612货,151货,179货,N/A,26.1货,9349货,1530货,1504货,N/A,1.25%,9.47%,8.21%
2024/12/10,23228.26,23329.01,23071.43,23125.08,3562.4,3696.97,3603.74,73.72,8.76,64.96,3280货,-21.2货,119货,138货,5365,N/A,28.9窾,-6460,2.17窾,1.89窾,3693,N/A,2205窾,-12.8窾,42.3窾,55.1窾,153窾,33.31%,7045,152窾,36.99%,1317货,1318货,-70.1货,15456货,1246货,1316货,N/A,-14.3货,11456货,64.3货,78.6货,N/A,-57.4货,-17670货,154货,211货,N/A,-142货,9207货,1464货,1606货,N/A,-0.71%,8.99%,9.71%
2024/12/11,23108.36,23108.36,22880.57,22903.63,3391.62,3641.54,3560.04,64.11,19.83,44.28,3278货,-2.88货,116货,117货,5937,N/A,28.9窾,-274,2.35窾,2.85窾,5295,N/A,2217窾,11.5窾,52.2窾,40.8窾,112窾,28.54%,4698,112窾,35.58%,1205货,1208货,-176货,15280货,1039货,1215货,N/A,38.5货,11494货,114货,75.9货,N/A,-75.9货,-17746货,134货,210货,N/A,-214货,8993货,1288货,1502货,N/A,-0.40%,8.57%,8.96%
2024/12/12,23050.64,23189.29,23030.48,23046.8,3614.27,3592.98,3587.78,66.16,29.1,37.06,3277货,-5251窾,126货,124货,5018,N/A,30.4窾,1.48窾,1.82窾,3.38窾,782,N/A,2220窾,2.56窾,44.6窾,42.0窾,137窾,31.71%,6199,136窾,37.57%,1357货,1359货,-17.2货,15263货,1225货,1242货,N/A,10.7货,11505货,98.4货,87.8货,N/A,8.65货,-17737货,161货,152货,N/A,2.12货,8995货,1484货,1482货,N/A,-0.31%,8.85%,9.16%
2024/12/13,23002.37,23097.52,22920.84,23020.48,3550.35,3562.49,3627.41,61.95,35.67,26.28,3242货,-35.4货,114货,146货,6698,N/A,30.5窾,1636,2.68窾,3.00窾,1573,N/A,2207窾,-12.5窾,35.4窾,47.9窾,128窾,29.43%,6091,127窾,37.33%,1324货,1326货,-40.3货,15222货,1154货,1194货,N/A,25.4货,11530货,117货,92.0货,N/A,-87.9货,-17825货,131货,218货,N/A,-103货,8892货,1402货,1505货,N/A,-0.82%,9.08%,9.90%
2024/12/16,23207.21,23264.4,22959.91,23039.9,4221.36,3668,3730.34,62.82,41.1,21.72,3202货,-39.6货,130货,167货,5394,N/A,30.8窾,2509,2.63窾,2.95窾,651,N/A,2226窾,19.2窾,51.0窾,31.8窾,125窾,27.26%,4117,125窾,34.52%,1456货,1458货,152货,15374货,1520货,1368货,N/A,16.4货,11547货,134货,117货,N/A,-97.7货,-17923货,160货,258货,N/A,70.4货,8962货,1814货,1744货,N/A,-1.79%,7.64%,9.43%
